id,area_id,color,vintage,id,name,region_id,id,name
652,238,blanc,"{'vintage': '1928', 'rank': 10},{'vintage': ' 1929', 'rank': 10},{'vintage': ' 1949', 'rank': 10},{'vintage': ' 1959', 'rank': 10},{'vintage': '1937', 'rank': 9},{'vintage': ' 1947', 'rank': 9},{'vintage': ' 1953', 'rank': 9},{'vintage': ' 1969', 'rank': 9},{'vintage': '1950', 'rank': 8},{'vintage': ' 1961', 'rank': 8},{'vintage': '1943', 'rank': 7},{'vintage': ' 1945', 'rank': 7},{'vintage': ' 1962', 'rank': 7},{'vintage': ' 1964', 'rank': 7},{'vintage': ' 1966', 'rank': 7},{'vintage': ' 1971', 'rank': 7},{'vintage': ' 1978', 'rank': 7},{'vintage': ' 1990', 'rank': 7},{'vintage': '2005', 'rank': 7},{'vintage': '1934', 'rank': 6},{'vintage': ' 1935', 'rank': 6},{'vintage': ' 1952', 'rank': 6},{'vintage': ' 1967', 'rank': 6},{'vintage': ' 1983', 'rank': 6},{'vintage': ' 1985', 'rank': 6},{'vintage': ' 1989', 'rank': 6},{'vintage': ' 1995', 'rank': 6},{'vintage': ' 1996', 'rank': 6},{'vintage': ' 1999', 'rank': 6},{'vintage': '2001', 'rank': 6},{'vintage': '2002', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '1926', 'rank': 5},{'vintage': ' 1938', 'rank': 5},{'vintage': ' 1946', 'rank': 5},{'vintage': ' 1948', 'rank': 5},{'vintage': ' 1970', 'rank': 5},{'vintage': ' 1974', 'rank': 5},{'vintage': ' 1976', 'rank': 5},{'vintage': ' 1979', 'rank': 5},{'vintage': ' 1997', 'rank': 5},{'vintage': '2004', 'rank': 5},{'vintage': '2006', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2008', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1932', 'rank': 4},{'vintage': ' 1933', 'rank': 4},{'vintage': ' 1942', 'rank': 4},{'vintage': ' 1954', 'rank': 4},{'vintage': ' 1955', 'rank': 4},{'vintage': ' 1957', 'rank': 4},{'vintage': ' 1982', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1992', 'rank': 4},{'vintage': ' 1993', 'rank': 4},{'vintage': ' 1994', 'rank': 4},{'vintage': ' 1998', 'rank': 4},{'vintage': '2000', 'rank': 4},{'vintage': '2011', 'rank': 4},{'vintage': '1951', 'rank': 3},{'vintage': ' 1960', 'rank': 3},{'vintage': ' 1977', 'rank': 3},{'vintage': ' 1981', 'rank': 3},{'vintage': ' 1988', 'rank': 3},{'vintage': ' 1991', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '1939', 'rank': 2},{'vintage': ' 1940', 'rank': 2},{'vintage': ' 1972', 'rank': 2},{'vintage': ' 1973', 'rank': 2},{'vintage': ' 1975', 'rank': 2},{'vintage': ' 1980', 'rank': 2},{'vintage': ' 1984', 'rank': 2},{'vintage': '2013', 'rank': 2},{'vintage': '1927', 'rank': 1},{'vintage': ' 1930', 'rank': 1},{'vintage': ' 1931', 'rank': 1},{'vintage': ' 1936', 'rank': 1},{'vintage': ' 1941', 'rank': 1},{'vintage': ' 1944', 'rank': 1},{'vintage': ' 1956', 'rank': 1},{'vintage': ' 1958', 'rank': 1},{'vintage': ' 1963', 'rank': 1},{'vintage': ' 1965', 'rank': 1},{'vintage': ' 1968', 'rank': 1},{'vintage': ' 1987', 'rank': 1},",238,Saint-romain,15,15,Bourgogne
342,300,no color,"{'vintage': '1978', 'rank': 10},{'vintage': ' 1989', 'rank': 10},{'vintage': ' 1990', 'rank': 10},{'vintage': ' 1998', 'rank': 10},{'vintage': '1929', 'rank': 9},{'vintage': ' 1961', 'rank': 9},{'vintage': '1945', 'rank': 8},{'vintage': ' 1947', 'rank': 8},{'vintage': ' 1985', 'rank': 8},{'vintage': '2000', 'rank': 8},{'vintage': '2005', 'rank': 8},{'vintage': '1943', 'rank': 7},{'vintage': ' 1988', 'rank': 7},{'vintage': ' 1995', 'rank': 7},{'vintage': '2011', 'rank': 7},{'vintage': '1938', 'rank': 6},{'vintage': ' 1949', 'rank': 6},{'vintage': ' 1957', 'rank': 6},{'vintage': ' 1959', 'rank': 6},{'vintage': ' 1962', 'rank': 6},{'vintage': ' 1970', 'rank': 6},{'vintage': ' 1983', 'rank': 6},{'vintage': '2001', 'rank': 6},{'vintage': '2003', 'rank': 6},{'vintage': '2004', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2009', 'rank': 6},{'vintage': '1928', 'rank': 5},{'vintage': ' 1933', 'rank': 5},{'vintage': ' 1934', 'rank': 5},{'vintage': ' 1937', 'rank': 5},{'vintage': ' 1946', 'rank': 5},{'vintage': ' 1952', 'rank': 5},{'vintage': ' 1967', 'rank': 5},{'vintage': ' 1969', 'rank': 5},{'vintage': ' 1972', 'rank': 5},{'vintage': ' 1976', 'rank': 5},{'vintage': ' 1996', 'rank': 5},{'vintage': ' 1999', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1942', 'rank': 4},{'vintage': ' 1950', 'rank': 4},{'vintage': ' 1953', 'rank': 4},{'vintage': ' 1955', 'rank': 4},{'vintage': ' 1956', 'rank': 4},{'vintage': ' 1958', 'rank': 4},{'vintage': ' 1964', 'rank': 4},{'vintage': ' 1966', 'rank': 4},{'vintage': ' 1979', 'rank': 4},{'vintage': ' 1980', 'rank': 4},{'vintage': ' 1981', 'rank': 4},{'vintage': ' 1982', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1992', 'rank': 4},{'vintage': ' 1993', 'rank': 4},{'vintage': ' 1994', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '1936', 'rank': 3},{'vintage': ' 1971', 'rank': 3},{'vintage': ' 1973', 'rank': 3},{'vintage': ' 1974', 'rank': 3},{'vintage': ' 1977', 'rank': 3},{'vintage': ' 1987', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1926', 'rank': 2},{'vintage': ' 1931', 'rank': 2},{'vintage': ' 1932', 'rank': 2},{'vintage': ' 1935', 'rank': 2},{'vintage': ' 1939', 'rank': 2},{'vintage': ' 1941', 'rank': 2},{'vintage': ' 1948', 'rank': 2},{'vintage': ' 1954', 'rank': 2},{'vintage': ' 1960', 'rank': 2},{'vintage': ' 1965', 'rank': 2},{'vintage': ' 1968', 'rank': 2},{'vintage': ' 1975', 'rank': 2},{'vintage': ' 1984', 'rank': 2},{'vintage': ' 1991', 'rank': 2},{'vintage': '2002', 'rank': 2},{'vintage': '1927', 'rank': 1},{'vintage': ' 1930', 'rank': 1},{'vintage': ' 1940', 'rank': 1},{'vintage': ' 1944', 'rank': 1},{'vintage': ' 1951', 'rank': 1},{'vintage': ' 1963', 'rank': 1},",300,Châteauneuf-du-pape,5,5,Vallée du Rhône
44,40,no color,"{'vintage': '1959', 'rank': 9},{'vintage': '1945', 'rank': 8},{'vintage': ' 1955', 'rank': 8},{'vintage': ' 1971', 'rank': 8},{'vintage': ' 1986', 'rank': 8},{'vintage': ' 1989', 'rank': 8},{'vintage': ' 1990', 'rank': 8},{'vintage': ' 1995', 'rank': 8},{'vintage': '1949', 'rank': 7},{'vintage': ' 1962', 'rank': 7},{'vintage': ' 1975', 'rank': 7},{'vintage': ' 1982', 'rank': 7},{'vintage': ' 1988', 'rank': 7},{'vintage': ' 1996', 'rank': 7},{'vintage': '2000', 'rank': 7},{'vintage': '2009', 'rank': 7},{'vintage': '1947', 'rank': 6},{'vintage': ' 1961', 'rank': 6},{'vintage': ' 1970', 'rank': 6},{'vintage': ' 1976', 'rank': 6},{'vintage': ' 1981', 'rank': 6},{'vintage': '2001', 'rank': 6},{'vintage': '1948', 'rank': 5},{'vintage': ' 1950', 'rank': 5},{'vintage': ' 1953', 'rank': 5},{'vintage': ' 1966', 'rank': 5},{'vintage': ' 1978', 'rank': 5},{'vintage': ' 1980', 'rank': 5},{'vintage': ' 1983', 'rank': 5},{'vintage': ' 1994', 'rank': 5},{'vintage': '2002', 'rank': 5},{'vintage': '2005', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '1937', 'rank': 4},{'vintage': ' 1952', 'rank': 4},{'vintage': ' 1979', 'rank': 4},{'vintage': ' 1985', 'rank': 4},{'vintage': '2003', 'rank': 4},{'vintage': '2004', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '1940', 'rank': 3},{'vintage': ' 1943', 'rank': 3},{'vintage': ' 1964', 'rank': 3},{'vintage': ' 1967', 'rank': 3},{'vintage': ' 1997', 'rank': 3},{'vintage': ' 1998', 'rank': 3},{'vintage': ' 1999', 'rank': 3},{'vintage': '2006', 'rank': 3},{'vintage': '2011', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1938', 'rank': 2},{'vintage': ' 1941', 'rank': 2},{'vintage': ' 1942', 'rank': 2},{'vintage': ' 1946', 'rank': 2},{'vintage': ' 1951', 'rank': 2},{'vintage': ' 1954', 'rank': 2},{'vintage': ' 1956', 'rank': 2},{'vintage': ' 1957', 'rank': 2},{'vintage': ' 1958', 'rank': 2},{'vintage': ' 1965', 'rank': 2},{'vintage': ' 1968', 'rank': 2},{'vintage': ' 1969', 'rank': 2},{'vintage': ' 1972', 'rank': 2},{'vintage': ' 1973', 'rank': 2},{'vintage': ' 1977', 'rank': 2},{'vintage': ' 1987', 'rank': 2},{'vintage': ' 1991', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': ' 1993', 'rank': 2},{'vintage': '1936', 'rank': 1},{'vintage': ' 1939', 'rank': 1},{'vintage': ' 1944', 'rank': 1},{'vintage': ' 1960', 'rank': 1},{'vintage': ' 1963', 'rank': 1},{'vintage': ' 1974', 'rank': 1},{'vintage': ' 1984', 'rank': 1},",40,Bordeaux haut-benauge,17,17,Bordelais
107,94,rosé,"{'vintage': '1989', 'rank': 10},{'vintage': '1985', 'rank': 8},{'vintage': ' 1988', 'rank': 8},{'vintage': ' 1990', 'rank': 8},{'vintage': '1996', 'rank': 7},{'vintage': '2005', 'rank': 7},{'vintage': '1986', 'rank': 6},{'vintage': ' 1997', 'rank': 6},{'vintage': ' 1998', 'rank': 6},{'vintage': ' 1999', 'rank': 6},{'vintage': '2003', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2011', 'rank': 6},{'vintage': '1983', 'rank': 5},{'vintage': '2001', 'rank': 5},{'vintage': '2004', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2009', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1979', 'rank': 4},{'vintage': ' 1980', 'rank': 4},{'vintage': ' 1981', 'rank': 4},{'vintage': ' 1982', 'rank': 4},{'vintage': ' 1994', 'rank': 4},{'vintage': ' 1995', 'rank': 4},{'vintage': '2000', 'rank': 3},{'vintage': '2008', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1987', 'rank': 2},{'vintage': ' 1991', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': '2002', 'rank': 2},{'vintage': '1984', 'rank': 1},{'vintage': ' 1993', 'rank': 1},",94,Vins de pays/IGP Bouches-du-Rhône,9,9,Vins de Pays
371,344,blanc,"{'vintage': '1988', 'rank': 8},{'vintage': ' 1990', 'rank': 8},{'vintage': '2005', 'rank': 8},{'vintage': '1983', 'rank': 7},{'vintage': ' 1985', 'rank': 7},{'vintage': ' 1989', 'rank': 7},{'vintage': '1975', 'rank': 6},{'vintage': ' 1978', 'rank': 6},{'vintage': '2001', 'rank': 6},{'vintage': '1981', 'rank': 5},{'vintage': ' 1982', 'rank': 5},{'vintage': ' 1986', 'rank': 5},{'vintage': ' 1995', 'rank': 5},{'vintage': ' 1998', 'rank': 5},{'vintage': '2008', 'rank': 5},{'vintage': '2011', 'rank': 5},{'vintage': '1976', 'rank': 4},{'vintage': ' 1979', 'rank': 4},{'vintage': ' 1994', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': ' 1999', 'rank': 4},{'vintage': '2000', 'rank': 4},{'vintage': '2004', 'rank': 4},{'vintage': '2006', 'rank': 4},{'vintage': '2007', 'rank': 4},{'vintage': '1980', 'rank': 3},{'vintage': ' 1993', 'rank': 3},{'vintage': '2002', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '2009', 'rank': 3},{'vintage': '2010', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1977', 'rank': 2},{'vintage': ' 1984', 'rank': 2},{'vintage': ' 1987', 'rank': 2},{'vintage': ' 1991', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': ' 1996', 'rank': 2},{'vintage': '2012', 'rank': 2},",344,Béarn,7,7,Sud-Ouest
158,151,no color,"{'vintage': '1945', 'rank': 10},{'vintage': '1928', 'rank': 9},{'vintage': ' 1937', 'rank': 9},{'vintage': ' 1947', 'rank': 9},{'vintage': ' 1953', 'rank': 9},{'vintage': ' 1959', 'rank': 9},{'vintage': ' 1969', 'rank': 9},{'vintage': '1929', 'rank': 8},{'vintage': ' 1949', 'rank': 8},{'vintage': ' 1978', 'rank': 8},{'vintage': ' 1996', 'rank': 8},{'vintage': '1934', 'rank': 7},{'vintage': ' 1961', 'rank': 7},{'vintage': ' 1966', 'rank': 7},{'vintage': ' 1971', 'rank': 7},{'vintage': ' 1999', 'rank': 7},{'vintage': '2005', 'rank': 7},{'vintage': '1926', 'rank': 6},{'vintage': ' 1943', 'rank': 6},{'vintage': ' 1946', 'rank': 6},{'vintage': ' 1950', 'rank': 6},{'vintage': ' 1952', 'rank': 6},{'vintage': ' 1954', 'rank': 6},{'vintage': ' 1962', 'rank': 6},{'vintage': ' 1989', 'rank': 6},{'vintage': ' 1990', 'rank': 6},{'vintage': '2002', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '2010', 'rank': 6},{'vintage': '1935', 'rank': 5},{'vintage': ' 1964', 'rank': 5},{'vintage': ' 1967', 'rank': 5},{'vintage': ' 1970', 'rank': 5},{'vintage': ' 1974', 'rank': 5},{'vintage': ' 1976', 'rank': 5},{'vintage': ' 1982', 'rank': 5},{'vintage': ' 1983', 'rank': 5},{'vintage': ' 1985', 'rank': 5},{'vintage': ' 1995', 'rank': 5},{'vintage': '2000', 'rank': 5},{'vintage': '2004', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2009', 'rank': 5},{'vintage': '1933', 'rank': 4},{'vintage': ' 1938', 'rank': 4},{'vintage': ' 1948', 'rank': 4},{'vintage': ' 1955', 'rank': 4},{'vintage': ' 1973', 'rank': 4},{'vintage': ' 1979', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1988', 'rank': 4},{'vintage': ' 1992', 'rank': 4},{'vintage': ' 1993', 'rank': 4},{'vintage': ' 1994', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': ' 1998', 'rank': 4},{'vintage': '2001', 'rank': 4},{'vintage': '2008', 'rank': 4},{'vintage': '1942', 'rank': 3},{'vintage': ' 1957', 'rank': 3},{'vintage': ' 1972', 'rank': 3},{'vintage': ' 1975', 'rank': 3},{'vintage': ' 1977', 'rank': 3},{'vintage': ' 1980', 'rank': 3},{'vintage': ' 1981', 'rank': 3},{'vintage': ' 1987', 'rank': 3},{'vintage': ' 1991', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '2011', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '1932', 'rank': 2},{'vintage': ' 1939', 'rank': 2},{'vintage': ' 1940', 'rank': 2},{'vintage': ' 1951', 'rank': 2},{'vintage': ' 1956', 'rank': 2},{'vintage': ' 1958', 'rank': 2},{'vintage': ' 1960', 'rank': 2},{'vintage': ' 1965', 'rank': 2},{'vintage': ' 1984', 'rank': 2},{'vintage': '2013', 'rank': 2},{'vintage': '1927', 'rank': 1},{'vintage': ' 1930', 'rank': 1},{'vintage': ' 1931', 'rank': 1},{'vintage': ' 1936', 'rank': 1},{'vintage': ' 1941', 'rank': 1},{'vintage': ' 1944', 'rank': 1},{'vintage': ' 1963', 'rank': 1},{'vintage': ' 1968', 'rank': 1},",151,Petit-chablis,15,15,Bourgogne
159,154,no color,"{'vintage': '1929', 'rank': 10},{'vintage': ' 1969', 'rank': 10},{'vintage': '1928', 'rank': 9},{'vintage': ' 1937', 'rank': 9},{'vintage': ' 1947', 'rank': 9},{'vintage': ' 1949', 'rank': 9},{'vintage': ' 1953', 'rank': 9},{'vintage': ' 1959', 'rank': 9},{'vintage': ' 1966', 'rank': 9},{'vintage': ' 1971', 'rank': 9},{'vintage': ' 1978', 'rank': 9},{'vintage': '1945', 'rank': 8},{'vintage': ' 1961', 'rank': 8},{'vintage': ' 1990', 'rank': 8},{'vintage': '2005', 'rank': 8},{'vintage': '1926', 'rank': 7},{'vintage': ' 1934', 'rank': 7},{'vintage': ' 1943', 'rank': 7},{'vintage': ' 1952', 'rank': 7},{'vintage': ' 1962', 'rank': 7},{'vintage': ' 1964', 'rank': 7},{'vintage': ' 1976', 'rank': 7},{'vintage': ' 1985', 'rank': 7},{'vintage': ' 1989', 'rank': 7},{'vintage': ' 1996', 'rank': 7},{'vintage': ' 1999', 'rank': 7},{'vintage': '2001', 'rank': 7},{'vintage': '2002', 'rank': 7},{'vintage': '2009', 'rank': 7},{'vintage': '1933', 'rank': 6},{'vintage': ' 1935', 'rank': 6},{'vintage': ' 1948', 'rank': 6},{'vintage': ' 1967', 'rank': 6},{'vintage': ' 1983', 'rank': 6},{'vintage': '2004', 'rank': 6},{'vintage': '2006', 'rank': 6},{'vintage': '1938', 'rank': 5},{'vintage': ' 1946', 'rank': 5},{'vintage': ' 1950', 'rank': 5},{'vintage': ' 1954', 'rank': 5},{'vintage': ' 1955', 'rank': 5},{'vintage': ' 1970', 'rank': 5},{'vintage': ' 1974', 'rank': 5},{'vintage': ' 1979', 'rank': 5},{'vintage': ' 1982', 'rank': 5},{'vintage': ' 1988', 'rank': 5},{'vintage': ' 1992', 'rank': 5},{'vintage': ' 1995', 'rank': 5},{'vintage': ' 1997', 'rank': 5},{'vintage': ' 1998', 'rank': 5},{'vintage': '2000', 'rank': 5},{'vintage': '2003', 'rank': 5},{'vintage': '2008', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1942', 'rank': 4},{'vintage': ' 1957', 'rank': 4},{'vintage': ' 1973', 'rank': 4},{'vintage': ' 1981', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1991', 'rank': 4},{'vintage': ' 1993', 'rank': 4},{'vintage': ' 1994', 'rank': 4},{'vintage': '2007', 'rank': 4},{'vintage': '2011', 'rank': 4},{'vintage': '1932', 'rank': 3},{'vintage': ' 1939', 'rank': 3},{'vintage': ' 1940', 'rank': 3},{'vintage': ' 1951', 'rank': 3},{'vintage': ' 1960', 'rank': 3},{'vintage': ' 1972', 'rank': 3},{'vintage': ' 1975', 'rank': 3},{'vintage': ' 1977', 'rank': 3},{'vintage': ' 1980', 'rank': 3},{'vintage': ' 1984', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1927', 'rank': 2},{'vintage': ' 1930', 'rank': 2},{'vintage': ' 1956', 'rank': 2},{'vintage': ' 1958', 'rank': 2},{'vintage': ' 1963', 'rank': 2},{'vintage': ' 1965', 'rank': 2},{'vintage': ' 1987', 'rank': 2},{'vintage': '1931', 'rank': 1},{'vintage': ' 1936', 'rank': 1},{'vintage': ' 1941', 'rank': 1},{'vintage': ' 1944', 'rank': 1},{'vintage': ' 1968', 'rank': 1},",154,Nuits-saint-georges,15,15,Bourgogne
504,440,blanc,"{'vintage': '2002', 'rank': 8},{'vintage': '1990', 'rank': 7},{'vintage': ' 1996', 'rank': 7},{'vintage': '2004', 'rank': 7},{'vintage': '2008', 'rank': 7},{'vintage': '1980', 'rank': 6},{'vintage': '2005', 'rank': 6},{'vintage': '1975', 'rank': 5},{'vintage': ' 1997', 'rank': 5},{'vintage': ' 1999', 'rank': 5},{'vintage': '2000', 'rank': 5},{'vintage': '2007', 'rank': 5},{'vintage': '2011', 'rank': 5},{'vintage': '2012', 'rank': 5},{'vintage': '1978', 'rank': 4},{'vintage': ' 1979', 'rank': 4},{'vintage': ' 1983', 'rank': 4},{'vintage': ' 1985', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1987', 'rank': 4},{'vintage': ' 1988', 'rank': 4},{'vintage': ' 1989', 'rank': 4},{'vintage': ' 1992', 'rank': 4},{'vintage': ' 1995', 'rank': 4},{'vintage': ' 1998', 'rank': 4},{'vintage': '2006', 'rank': 4},{'vintage': '2009', 'rank': 4},{'vintage': '1976', 'rank': 3},{'vintage': ' 1982', 'rank': 3},{'vintage': ' 1991', 'rank': 3},{'vintage': ' 1994', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1974', 'rank': 2},{'vintage': ' 1977', 'rank': 2},{'vintage': ' 1984', 'rank': 2},{'vintage': ' 1993', 'rank': 2},{'vintage': '2010', 'rank': 2},{'vintage': '1981', 'rank': 1},{'vintage': '2001', 'rank': 1},",440,Coteaux-champenois,16,16,Champagne
401,354,blanc,"{'vintage': '1959', 'rank': 10},{'vintage': ' 1969', 'rank': 10},{'vintage': '1952', 'rank': 8},{'vintage': ' 1961', 'rank': 8},{'vintage': ' 1966', 'rank': 8},{'vintage': ' 1971', 'rank': 8},{'vintage': ' 1976', 'rank': 8},{'vintage': '2011', 'rank': 8},{'vintage': '1991', 'rank': 7},{'vintage': '2005', 'rank': 7},{'vintage': '2009', 'rank': 7},{'vintage': '1951', 'rank': 6},{'vintage': ' 1953', 'rank': 6},{'vintage': ' 1962', 'rank': 6},{'vintage': ' 1964', 'rank': 6},{'vintage': ' 1985', 'rank': 6},{'vintage': ' 1989', 'rank': 6},{'vintage': '2010', 'rank': 6},{'vintage': '1954', 'rank': 5},{'vintage': ' 1955', 'rank': 5},{'vintage': ' 1967', 'rank': 5},{'vintage': ' 1970', 'rank': 5},{'vintage': ' 1978', 'rank': 5},{'vintage': ' 1979', 'rank': 5},{'vintage': ' 1983', 'rank': 5},{'vintage': ' 1995', 'rank': 5},{'vintage': ' 1999', 'rank': 5},{'vintage': '2000', 'rank': 5},{'vintage': '1950', 'rank': 4},{'vintage': ' 1957', 'rank': 4},{'vintage': ' 1958', 'rank': 4},{'vintage': ' 1960', 'rank': 4},{'vintage': ' 1973', 'rank': 4},{'vintage': ' 1981', 'rank': 4},{'vintage': ' 1986', 'rank': 4},{'vintage': ' 1990', 'rank': 4},{'vintage': ' 1997', 'rank': 4},{'vintage': '2006', 'rank': 4},{'vintage': '2012', 'rank': 4},{'vintage': '1974', 'rank': 3},{'vintage': ' 1988', 'rank': 3},{'vintage': ' 1994', 'rank': 3},{'vintage': '2003', 'rank': 3},{'vintage': '1956', 'rank': 2},{'vintage': ' 1963', 'rank': 2},{'vintage': ' 1965', 'rank': 2},{'vintage': ' 1968', 'rank': 2},{'vintage': ' 1972', 'rank': 2},{'vintage': ' 1975', 'rank': 2},{'vintage': ' 1977', 'rank': 2},{'vintage': ' 1980', 'rank': 2},{'vintage': ' 1982', 'rank': 2},{'vintage': ' 1984', 'rank': 2},{'vintage': ' 1987', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': ' 1993', 'rank': 2},{'vintage': ' 1996', 'rank': 2},{'vintage': ' 1998', 'rank': 2},{'vintage': '2001', 'rank': 2},{'vintage': '2002', 'rank': 2},{'vintage': '2004', 'rank': 2},{'vintage': '2007', 'rank': 2},{'vintage': '2008', 'rank': 2},{'vintage': '2013', 'rank': 2},",354,Beaujolais-villages,25,25,Beaujolais et Lyonnais
544,476,no color,"{'vintage': '1989', 'rank': 6},{'vintage': '1996', 'rank': 5},{'vintage': '2003', 'rank': 5},{'vintage': '2005', 'rank': 5},{'vintage': '2009', 'rank': 5},{'vintage': '2010', 'rank': 5},{'vintage': '1980', 'rank': 4},{'vintage': ' 1981', 'rank': 4},{'vintage': ' 1983', 'rank': 4},{'vintage': ' 1990', 'rank': 4},{'vintage': '1986', 'rank': 3},{'vintage': ' 1988', 'rank': 3},{'vintage': ' 1991', 'rank': 3},{'vintage': ' 1993', 'rank': 3},{'vintage': ' 1994', 'rank': 3},{'vintage': ' 1999', 'rank': 3},{'vintage': '2000', 'rank': 3},{'vintage': '2001', 'rank': 3},{'vintage': '2002', 'rank': 3},{'vintage': '2004', 'rank': 3},{'vintage': '2006', 'rank': 3},{'vintage': '2007', 'rank': 3},{'vintage': '2008', 'rank': 3},{'vintage': '2011', 'rank': 3},{'vintage': '2012', 'rank': 3},{'vintage': '2013', 'rank': 3},{'vintage': '1982', 'rank': 2},{'vintage': ' 1985', 'rank': 2},{'vintage': ' 1992', 'rank': 2},{'vintage': ' 1995', 'rank': 2},{'vintage': ' 1997', 'rank': 2},{'vintage': ' 1998', 'rank': 2},{'vintage': '1984', 'rank': 1},{'vintage': ' 1987', 'rank': 1},",476,Crépy,3,3,Savoie et Bugey
